row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
3962,ca-2016-113901,2016-10-19,2016-10-24,standard class,nh-18610,nicole hansen,corporate,united states,detroit,michigan,48227,central,tec-ph-10002564,technology,phones,otterbox defender series case - samsung galaxy s4,149.95
3963,ca-2018-134838,2018-02-19,2018-02-20,first class,ed-13885,emily ducich,home office,united states,los angeles,california,90045,west,off-ar-10000634,office supplies,art,newell 320,12.84
3964,ca-2018-134838,2018-02-19,2018-02-20,first class,ed-13885,emily ducich,home office,united states,los angeles,california,90045,west,fur-fu-10004018,furniture,furnishings,tensor computer mounted lamp,44.67
3965,ca-2017-120257,2017-09-22,2017-09-28,standard class,pw-19240,pierre wener,consumer,united states,philadelphia,pennsylvania,19140,east,off-ar-10003481,office supplies,art,newell 348,7.872
3966,ca-2015-164910,2015-11-12,2015-11-17,second class,dm-13345,denise monton,corporate,united states,asheville,north carolina,28806,south,off-ar-10003651,office supplies,art,newell 350,7.872
3967,ca-2017-149902,2017-04-01,2017-04-06,standard class,dw-13540,don weiss,consumer,united states,new york city,new york,10024,east,off-ar-10002956,office supplies,art,boston 16801 nautilus battery pencil sharpener,88.04
3968,ca-2017-146010,2017-05-20,2017-05-23,first class,eh-14125,eugene hildebrand,home office,united states,colorado springs,colorado,80906,west,off-bi-10003638,office supplies,binders,gbc durable plastic covers,40.635
3969,us-2016-163685,2016-06-01,2016-06-05,standard class,ke-16420,katrina edelman,corporate,united states,san antonio,texas,78207,central,off-bi-10001890,office supplies,binders,avery poly binder pockets,5.728
3970,us-2016-163685,2016-06-01,2016-06-05,standard class,ke-16420,katrina edelman,corporate,united states,san antonio,texas,78207,central,off-pa-10002606,office supplies,paper,xerox 1928,42.24
3971,ca-2015-135090,2015-11-22,2015-11-26,standard class,sp-20920,susan pistek,consumer,united states,los angeles,california,90036,west,off-pa-10002245,office supplies,paper,xerox 1895,53.82
3972,ca-2016-132374,2016-02-22,2016-02-24,second class,ps-19045,penelope sewall,home office,united states,sterling heights,michigan,48310,central,off-ar-10001615,office supplies,art,newell 34,79.36
3973,ca-2017-167556,2017-03-29,2017-04-02,standard class,jm-15250,janet martin,consumer,united states,new york city,new york,10009,east,off-pa-10000466,office supplies,paper,"memo book, 100 message capacity, 5 3/8” x 11”",13.48
3974,ca-2017-167556,2017-03-29,2017-04-02,standard class,jm-15250,janet martin,consumer,united states,new york city,new york,10009,east,off-bi-10003708,office supplies,binders,"acco four pocket poly ring binder with label holder, smoke, 1""",29.8
3975,ca-2017-167556,2017-03-29,2017-04-02,standard class,jm-15250,janet martin,consumer,united states,new york city,new york,10009,east,fur-fu-10004848,furniture,furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",414.0
3976,ca-2017-167556,2017-03-29,2017-04-02,standard class,jm-15250,janet martin,consumer,united states,new york city,new york,10009,east,off-bi-10000320,office supplies,binders,gbc plastic binding combs,41.328
3977,us-2017-116400,2017-10-22,2017-10-24,first class,eb-13930,eric barreto,consumer,united states,richmond,virginia,23223,south,fur-fu-10003731,furniture,furnishings,"eldon expressions wood and plastic desk accessories, oak",39.92
3978,ca-2018-101308,2018-10-02,2018-10-07,standard class,fg-14260,frank gastineau,home office,united states,seattle,washington,98105,west,off-fa-10002780,office supplies,fasteners,staples,8.94
3979,ca-2018-101308,2018-10-02,2018-10-07,standard class,fg-14260,frank gastineau,home office,united states,seattle,washington,98105,west,tec-ph-10003800,technology,phones,i.sound portable power - 8000 mah,84.784
3980,ca-2015-114517,2015-12-23,2015-12-27,standard class,th-21235,tiffany house,corporate,united states,new york city,new york,10024,east,fur-ta-10001676,furniture,tables,hon 61000 series interactive training tables,53.316
3981,ca-2015-114517,2015-12-23,2015-12-27,standard class,th-21235,tiffany house,corporate,united states,new york city,new york,10024,east,off-ap-10002350,office supplies,appliances,belkin f9h710-06 7 outlet surgemaster surge protector,56.52
3982,ca-2018-119564,2018-12-15,2018-12-20,standard class,pl-18925,paul lucas,home office,united states,seattle,washington,98115,west,fur-fu-10003096,furniture,furnishings,"master giant foot doorstop, safety yellow",22.77
3983,ca-2017-135265,2017-07-07,2017-07-09,second class,cc-12370,christopher conant,consumer,united states,los angeles,california,90045,west,fur-ch-10003061,furniture,chairs,"global leather task chair, black",287.968
3984,ca-2017-135265,2017-07-07,2017-07-09,second class,cc-12370,christopher conant,consumer,united states,los angeles,california,90045,west,tec-co-10003763,technology,copiers,canon pc1060 personal laser copier,2799.96
3985,ca-2017-135265,2017-07-07,2017-07-09,second class,cc-12370,christopher conant,consumer,united states,los angeles,california,90045,west,off-pa-10002923,office supplies,paper,xerox 1942,48.94
3986,ca-2017-108735,2017-04-17,2017-04-21,standard class,jm-15535,jessica myrick,consumer,united states,lakewood,california,90712,west,fur-bo-10003441,furniture,bookcases,"bush westfield collection bookcases, fully assembled",257.499
3987,ca-2018-112333,2018-04-08,2018-04-14,standard class,kf-16285,karen ferguson,home office,united states,plainfield,new jersey,7060,east,off-st-10001780,office supplies,storage,tennsco 16-compartment lockers with coat rack,2591.56
3988,ca-2018-112333,2018-04-08,2018-04-14,standard class,kf-16285,karen ferguson,home office,united states,plainfield,new jersey,7060,east,off-ap-10001962,office supplies,appliances,black & decker filter for double action dustbuster cordless vac bldv7210,41.95
3989,us-2017-159415,2017-04-17,2017-04-22,standard class,cs-12175,charles sheldon,corporate,united states,columbia,tennessee,38401,south,fur-fu-10003798,furniture,furnishings,"ultra door kickplate, 8""h x 34""w",79.12
3990,ca-2015-122588,2015-11-25,2015-11-27,second class,ar-10540,andy reiter,consumer,united states,woonsocket,rhode island,2895,east,fur-fu-10001095,furniture,furnishings,dax black cherry wood-tone poster frame,52.96
3991,ca-2015-137589,2015-11-03,2015-11-08,standard class,ms-17770,maxwell schwartz,consumer,united states,lancaster,pennsylvania,17602,east,off-su-10000157,office supplies,supplies,compact automatic electric letter opener,286.344
3992,ca-2016-161998,2016-05-01,2016-05-05,standard class,db-13120,david bremer,corporate,united states,tampa,florida,33614,south,fur-fu-10001095,furniture,furnishings,dax black cherry wood-tone poster frame,63.552
3993,ca-2016-161998,2016-05-01,2016-05-05,standard class,db-13120,david bremer,corporate,united states,tampa,florida,33614,south,off-su-10004261,office supplies,supplies,"fiskars 8"" scissors, 2/pack",41.376
3994,ca-2016-161998,2016-05-01,2016-05-05,standard class,db-13120,david bremer,corporate,united states,tampa,florida,33614,south,off-ar-10004022,office supplies,art,panasonic kp-380bk classic electric pencil sharpener,172.704
3995,ca-2016-105627,2016-03-08,2016-03-12,standard class,dk-12895,dana kaydos,consumer,united states,kenosha,wisconsin,53142,central,fur-bo-10002916,furniture,bookcases,"rush hierlooms collection 1"" thick stackable bookcases",512.94
3996,ca-2016-105627,2016-03-08,2016-03-12,standard class,dk-12895,dana kaydos,consumer,united states,kenosha,wisconsin,53142,central,fur-ch-10002084,furniture,chairs,hon mobius operator's chair,860.93
3997,ca-2016-105627,2016-03-08,2016-03-12,standard class,dk-12895,dana kaydos,consumer,united states,kenosha,wisconsin,53142,central,tec-ph-10003012,technology,phones,nortel meridian m3904 professional digital phone,769.95
3998,ca-2016-105627,2016-03-08,2016-03-12,standard class,dk-12895,dana kaydos,consumer,united states,kenosha,wisconsin,53142,central,off-ar-10002704,office supplies,art,boston 1900 electric pencil sharpener,14.98
3999,ca-2016-105627,2016-03-08,2016-03-12,standard class,dk-12895,dana kaydos,consumer,united states,kenosha,wisconsin,53142,central,fur-fu-10000308,furniture,furnishings,deflect-o glass clear studded chair mats,373.08
4000,us-2016-149629,2016-07-17,2016-07-20,second class,mp-17965,michael paige,corporate,united states,port saint lucie,florida,34952,south,fur-bo-10004709,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",231.92
4001,ca-2015-116834,2015-10-11,2015-10-16,standard class,dp-13240,dean percer,home office,united states,seattle,washington,98115,west,fur-fu-10001196,furniture,furnishings,dax cubicle frames - 8x10,63.47
4002,ca-2015-116834,2015-10-11,2015-10-16,standard class,dp-13240,dean percer,home office,united states,seattle,washington,98115,west,tec-ac-10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,345.0
4003,ca-2017-145730,2017-03-03,2017-03-08,standard class,cc-12220,chris cortes,consumer,united states,san antonio,texas,78207,central,fur-ta-10004915,furniture,tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",637.896
4004,ca-2017-145730,2017-03-03,2017-03-08,standard class,cc-12220,chris cortes,consumer,united states,san antonio,texas,78207,central,tec-ma-10001016,technology,machines,canon pc170 desktop personal copier,287.91
4005,ca-2017-145730,2017-03-03,2017-03-08,standard class,cc-12220,chris cortes,consumer,united states,san antonio,texas,78207,central,off-en-10000483,office supplies,envelopes,"white envelopes, white envelopes with clear poly window",36.6
4006,us-2016-168732,2016-12-10,2016-12-16,standard class,km-16660,khloe miller,consumer,united states,roswell,georgia,30076,south,off-ar-10003087,office supplies,art,staples in misc. colors,1.78
4007,us-2016-168732,2016-12-10,2016-12-16,standard class,km-16660,khloe miller,consumer,united states,roswell,georgia,30076,south,off-pa-10000520,office supplies,paper,xerox 201,25.92
4008,us-2016-168732,2016-12-10,2016-12-16,standard class,km-16660,khloe miller,consumer,united states,roswell,georgia,30076,south,tec-ac-10001553,technology,accessories,"memorex 25gb 6x branded blu-ray recordable disc, 15/pack",101.94
4009,ca-2016-107468,2016-12-18,2016-12-22,standard class,mk-17905,michael kennedy,corporate,united states,louisville,colorado,80027,west,off-ar-10000634,office supplies,art,newell 320,6.848
4010,ca-2018-144463,2018-01-01,2018-01-05,standard class,sc-20725,steven cartwright,consumer,united states,los angeles,california,90036,west,fur-fu-10001215,furniture,furnishings,"howard miller 11-1/2"" diameter brentwood wall clock",474.43
4011,ca-2018-100811,2018-11-21,2018-11-24,first class,cc-12475,cindy chapman,consumer,united states,philadelphia,pennsylvania,19143,east,off-pa-10001204,office supplies,paper,xerox 1972,8.448
4012,ca-2018-100811,2018-11-21,2018-11-24,first class,cc-12475,cindy chapman,consumer,united states,philadelphia,pennsylvania,19143,east,off-st-10002444,office supplies,storage,recycled eldon regeneration jumbo file,39.296
4013,ca-2016-153612,2016-12-22,2016-12-27,standard class,bt-11305,beth thompson,home office,united states,superior,wisconsin,54880,central,off-ar-10000203,office supplies,art,newell 336,17.12
4014,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-ap-10000828,office supplies,appliances,avanti 4.4 cu. ft. refrigerator,542.94
4015,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-la-10003190,office supplies,labels,avery 474,8.64
4016,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-pa-10002319,office supplies,paper,xerox 1944,193.8
4017,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-pa-10003893,office supplies,paper,xerox 1962,21.4
4018,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-pa-10002499,office supplies,paper,xerox 1890,97.88
4019,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,tec-ac-10004568,technology,accessories,maxell lto ultrium - 800 gb,251.91
4020,ca-2016-165624,2016-08-23,2016-08-28,standard class,fh-14350,fred harton,consumer,united states,atlanta,georgia,30318,south,off-ap-10001492,office supplies,appliances,"acco six-outlet power strip, 4' cord length",25.86
4021,ca-2015-154963,2015-06-22,2015-06-27,standard class,aa-10645,anna andreadi,consumer,united states,chester,pennsylvania,19013,east,fur-ch-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",170.058
4022,ca-2015-154963,2015-06-22,2015-06-27,standard class,aa-10645,anna andreadi,consumer,united states,chester,pennsylvania,19013,east,tec-ph-10004093,technology,phones,panasonic kx-ts550,82.782
4023,ca-2015-154963,2015-06-22,2015-06-27,standard class,aa-10645,anna andreadi,consumer,united states,chester,pennsylvania,19013,east,fur-ch-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",853.93
4024,ca-2018-130764,2018-10-27,2018-10-28,first class,jo-15145,jack o'briant,corporate,united states,san francisco,california,94110,west,fur-bo-10003034,furniture,bookcases,"o'sullivan elevations bookcase, cherry finish",556.665
4025,ca-2018-130764,2018-10-27,2018-10-28,first class,jo-15145,jack o'briant,corporate,united states,san francisco,california,94110,west,tec-ph-10003215,technology,phones,jackery bar premium fast-charging portable charger,95.84
4026,ca-2018-139311,2018-08-11,2018-08-13,first class,sf-20965,sylvia foulston,corporate,united states,bedford,texas,76021,central,off-pa-10001776,office supplies,paper,"wirebound message books, four 2 3/4"" x 5"" forms per page, 600 sets per book",29.664
4027,ca-2018-139311,2018-08-11,2018-08-13,first class,sf-20965,sylvia foulston,corporate,united states,bedford,texas,76021,central,off-ar-10004582,office supplies,art,bic brite liner grip highlighters,9.184
4028,ca-2018-139311,2018-08-11,2018-08-13,first class,sf-20965,sylvia foulston,corporate,united states,bedford,texas,76021,central,tec-ph-10001557,technology,phones,pyle pmp37led,153.584
4029,ca-2018-139311,2018-08-11,2018-08-13,first class,sf-20965,sylvia foulston,corporate,united states,bedford,texas,76021,central,off-bi-10004209,office supplies,binders,"fellowes twister kit, gray/clear, 3/pkg",12.864
4030,ca-2018-124296,2018-12-24,2018-12-28,standard class,cs-12355,christine sundaresam,consumer,united states,lafayette,louisiana,70506,south,tec-ma-10003183,technology,machines,dymo cardscan personal v9 business card scanner,479.97
4031,ca-2018-124296,2018-12-24,2018-12-28,standard class,cs-12355,christine sundaresam,consumer,united states,lafayette,louisiana,70506,south,fur-ch-10002439,furniture,chairs,"iceberg nesting folding chair, 19w x 6d x 43h",232.88
4032,ca-2017-169957,2017-09-26,2017-09-30,standard class,sn-20710,steve nguyen,home office,united states,covington,washington,98042,west,off-ap-10000576,office supplies,appliances,belkin 7 outlet surgemaster ii,236.88
4033,ca-2017-169957,2017-09-26,2017-09-30,standard class,sn-20710,steve nguyen,home office,united states,covington,washington,98042,west,off-pa-10004040,office supplies,paper,universal premium white copier/laser paper (20lb. and 87 bright),29.9
4034,ca-2017-169957,2017-09-26,2017-09-30,standard class,sn-20710,steve nguyen,home office,united states,covington,washington,98042,west,tec-ac-10003063,technology,accessories,micro innovations usb rf wireless keyboard with mouse,100.0
4035,us-2017-108777,2017-12-12,2017-12-12,same day,jm-15655,jim mitchum,corporate,united states,lorain,ohio,44052,east,off-bi-10003982,office supplies,binders,wilson jones century plastic molded ring binders,18.693
4036,us-2017-108777,2017-12-12,2017-12-12,same day,jm-15655,jim mitchum,corporate,united states,lorain,ohio,44052,east,tec-ac-10002567,technology,accessories,logitech g602 wireless gaming mouse,383.952
4037,ca-2016-148859,2016-12-28,2017-01-01,standard class,fh-14350,fred harton,consumer,united states,chicago,illinois,60623,central,off-st-10004950,office supplies,storage,"tenex personal filing tote with secure closure lid, black/frost",24.816
4038,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,fur-fu-10000550,furniture,furnishings,stacking trays by oic,24.9
4039,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,off-pa-10000528,office supplies,paper,xerox 1981,21.12
4040,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,tec-ma-10003183,technology,machines,dymo cardscan personal v9 business card scanner,767.952
4041,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,off-bi-10003305,office supplies,binders,avery hanging file binders,14.352
4042,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,tec-ph-10001425,technology,phones,mophie juice pack helium for iphone,191.976
4043,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,off-la-10001474,office supplies,labels,avery 477,274.77
4044,ca-2015-110786,2015-12-29,2016-01-02,standard class,aj-10795,anthony johnson,corporate,united states,san francisco,california,94110,west,fur-fu-10000672,furniture,furnishings,"executive impressions 10"" spectator wall clock",70.56
4045,ca-2016-137750,2016-06-25,2016-06-30,standard class,jf-15565,jill fjeld,consumer,united states,san francisco,california,94110,west,fur-fu-10001979,furniture,furnishings,dana halogen swing-arm architect lamp,204.85
4046,ca-2016-136378,2016-04-02,2016-04-07,standard class,cs-11845,cari sayre,corporate,united states,houston,texas,77070,central,off-bi-10003707,office supplies,binders,aluminum screw posts,9.156
4047,ca-2018-100356,2018-10-21,2018-10-25,standard class,sp-20920,susan pistek,consumer,united states,chicago,illinois,60653,central,off-ap-10002191,office supplies,appliances,belkin 8 outlet surgemaster ii gold surge protector,23.992
4048,us-2016-166520,2016-07-16,2016-07-19,first class,ke-16420,katrina edelman,corporate,united states,new york city,new york,10035,east,off-pa-10000501,office supplies,paper,petty cash envelope,80.88
4049,us-2016-166520,2016-07-16,2016-07-19,first class,ke-16420,katrina edelman,corporate,united states,new york city,new york,10035,east,tec-ac-10001990,technology,accessories,kensington orbit wireless mobile trackball for pc and mac,599.9
4050,ca-2018-136350,2018-06-24,2018-06-26,second class,ga-14515,george ashbrook,consumer,united states,new york city,new york,10011,east,fur-fu-10003601,furniture,furnishings,"deflect-o rollamat studded, beveled mat for medium pile carpeting",276.69
4051,ca-2018-136350,2018-06-24,2018-06-26,second class,ga-14515,george ashbrook,consumer,united states,new york city,new york,10011,east,fur-ch-10001891,furniture,chairs,global deluxe office fabric chairs,172.764
4052,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,off-ar-10003469,office supplies,art,nontoxic chalk,4.224
4053,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,fur-ta-10004175,furniture,tables,"hon 30"" x 60"" table with locking drawer",409.272
4054,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,off-la-10002945,office supplies,labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",55.44
4055,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,off-pa-10000533,office supplies,paper,southworth parchment paper & envelopes,20.928
4056,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,off-st-10004459,office supplies,storage,tennsco single-tier lockers,1801.632
4057,ca-2015-122931,2015-09-29,2015-10-03,standard class,sm-20950,suzanne mcnair,corporate,united states,philadelphia,pennsylvania,19134,east,fur-ta-10004147,furniture,tables,hon 4060 series tables,67.176
4058,ca-2015-163034,2015-11-24,2015-11-28,standard class,dk-12985,darren koutras,consumer,united states,chicago,illinois,60610,central,off-st-10000046,office supplies,storage,fellowes super stor/drawer files,646.2
4059,ca-2016-124058,2016-11-20,2016-11-24,standard class,lc-16885,lena creighton,consumer,united states,oakland,california,94601,west,tec-ph-10004774,technology,phones,gear head au3700s headset,72.744
4060,ca-2016-124058,2016-11-20,2016-11-24,standard class,lc-16885,lena creighton,consumer,united states,oakland,california,94601,west,fur-ch-10000595,furniture,chairs,safco contoured stacking chairs,572.16
4061,ca-2017-129196,2017-11-01,2017-11-07,standard class,xp-21865,xylona preis,consumer,united states,chicago,illinois,60610,central,tec-ac-10002473,technology,accessories,maxell 4.7gb dvd-r,68.112
4062,us-2016-138716,2016-09-17,2016-09-20,first class,cs-11845,cari sayre,corporate,united states,seattle,washington,98105,west,off-bi-10001628,office supplies,binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",25.032
4063,us-2017-122182,2017-03-10,2017-03-14,standard class,bd-11770,bryan davis,consumer,united states,philadelphia,pennsylvania,19143,east,tec-ac-10002800,technology,accessories,plantronics audio 478 stereo usb headset,39.992
4064,us-2015-130358,2015-06-23,2015-06-26,first class,dl-13330,denise leinenbach,consumer,united states,concord,north carolina,28027,south,off-ar-10002766,office supplies,art,prang drawing pencil set,20.016
4065,us-2015-130358,2015-06-23,2015-06-26,first class,dl-13330,denise leinenbach,consumer,united states,concord,north carolina,28027,south,off-su-10002522,office supplies,supplies,acme kleen earth office shears,3.104
4066,ca-2015-102673,2015-11-01,2015-11-05,standard class,kh-16630,ken heidel,corporate,united states,charlotte,north carolina,28205,south,off-fa-10003021,office supplies,fasteners,staples,7.52
4067,ca-2015-102673,2015-11-01,2015-11-05,standard class,kh-16630,ken heidel,corporate,united states,charlotte,north carolina,28205,south,off-ar-10000634,office supplies,art,newell 320,10.272
4068,ca-2015-102673,2015-11-01,2015-11-05,standard class,kh-16630,ken heidel,corporate,united states,charlotte,north carolina,28205,south,off-la-10001771,office supplies,labels,avery 513,47.808
4069,ca-2015-102673,2015-11-01,2015-11-05,standard class,kh-16630,ken heidel,corporate,united states,charlotte,north carolina,28205,south,tec-ph-10004434,technology,phones,cisco ip phone 7961g voip phone - dark gray,978.84
4070,ca-2017-145303,2017-08-28,2017-08-31,first class,tp-21415,tom prescott,consumer,united states,dallas,texas,75081,central,off-bi-10000050,office supplies,binders,"angle-d binders with locking rings, label holders",13.14
4071,ca-2017-145303,2017-08-28,2017-08-31,first class,tp-21415,tom prescott,consumer,united states,dallas,texas,75081,central,off-bi-10002414,office supplies,binders,gbc proclick spines for 32-hole punch,10.024
4072,ca-2017-145303,2017-08-28,2017-08-31,first class,tp-21415,tom prescott,consumer,united states,dallas,texas,75081,central,fur-bo-10003159,furniture,bookcases,"sauder camden county collection libraries, planked cherry finish",156.3728
4073,ca-2016-156104,2016-12-06,2016-12-08,second class,np-18685,nora pelletier,home office,united states,indianapolis,indiana,46203,central,tec-co-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,999.98
4074,us-2016-164308,2016-09-24,2016-09-27,first class,sc-20680,steve carroll,home office,united states,broken arrow,oklahoma,74012,central,tec-ph-10004120,technology,phones,at&t 1080 phone,821.94
4075,ca-2018-108112,2018-11-15,2018-11-20,standard class,dk-12895,dana kaydos,consumer,united states,miramar,florida,33023,south,fur-fu-10003553,furniture,furnishings,"howard miller 13-1/2"" diameter rosebrook wall clock",220.064
4076,ca-2018-108112,2018-11-15,2018-11-20,standard class,dk-12895,dana kaydos,consumer,united states,miramar,florida,33023,south,fur-fu-10001488,furniture,furnishings,"tenex 46"" x 60"" computer anti-static chairmat, rectangular shaped",339.136
4077,ca-2016-100685,2016-12-19,2016-12-21,second class,sm-20950,suzanne mcnair,corporate,united states,omaha,nebraska,68104,central,off-bi-10003094,office supplies,binders,self-adhesive ring binder labels,7.04
4078,ca-2016-100685,2016-12-19,2016-12-21,second class,sm-20950,suzanne mcnair,corporate,united states,omaha,nebraska,68104,central,off-fa-10003472,office supplies,fasteners,bagged rubber bands,5.04
4079,ca-2016-100685,2016-12-19,2016-12-21,second class,sm-20950,suzanne mcnair,corporate,united states,omaha,nebraska,68104,central,off-pa-10001289,office supplies,paper,white computer printout paper by universal,116.28
4080,ca-2016-165414,2016-12-21,2016-12-24,first class,ls-17245,lynn smith,consumer,united states,jacksonville,north carolina,28540,south,tec-ph-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,47.976
4081,ca-2017-140417,2017-09-25,2017-09-29,standard class,ke-16420,katrina edelman,corporate,united states,tigard,oregon,97224,west,off-pa-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",60.048
4082,ca-2017-140417,2017-09-25,2017-09-29,standard class,ke-16420,katrina edelman,corporate,united states,tigard,oregon,97224,west,off-bi-10004828,office supplies,binders,gbc poly designer binding covers,5.022
4083,us-2018-151316,2018-06-24,2018-06-30,standard class,mc-17635,matthew clasen,corporate,united states,decatur,illinois,62521,central,off-bi-10004632,office supplies,binders,ibico hi-tech manual binding system,182.994
4084,us-2018-151316,2018-06-24,2018-06-30,standard class,mc-17635,matthew clasen,corporate,united states,decatur,illinois,62521,central,off-pa-10000327,office supplies,paper,xerox 1971,10.272
4085,ca-2018-163692,2018-09-07,2018-09-09,first class,dp-13240,dean percer,home office,united states,phoenix,arizona,85023,west,off-bi-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,7.857
4086,ca-2017-111913,2017-08-04,2017-08-06,second class,lc-16930,linda cazamias,corporate,united states,sacramento,california,95823,west,tec-ph-10002275,technology,phones,mitel 5320 ip phone voip phone,302.384
4087,ca-2017-111913,2017-08-04,2017-08-06,second class,lc-16930,linda cazamias,corporate,united states,sacramento,california,95823,west,off-bi-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,20.952
4088,ca-2017-111913,2017-08-04,2017-08-06,second class,lc-16930,linda cazamias,corporate,united states,sacramento,california,95823,west,off-bi-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",11.784
4089,us-2015-156559,2015-08-19,2015-08-26,standard class,lh-16900,lena hernandez,consumer,united states,jonesboro,arkansas,72401,south,fur-bo-10000711,furniture,bookcases,"hon metal bookcases, gray",638.82
4090,ca-2017-161473,2017-04-01,2017-04-05,standard class,tb-21175,thomas boland,corporate,united states,new york city,new york,10035,east,off-la-10001297,office supplies,labels,avery 473,20.7
4091,ca-2017-161473,2017-04-01,2017-04-05,standard class,tb-21175,thomas boland,corporate,united states,new york city,new york,10035,east,off-su-10001574,office supplies,supplies,acme value line scissors,10.95
4092,ca-2017-161473,2017-04-01,2017-04-05,standard class,tb-21175,thomas boland,corporate,united states,new york city,new york,10035,east,off-bi-10003305,office supplies,binders,avery hanging file binders,14.352
4093,ca-2018-166576,2018-05-16,2018-05-18,first class,jm-15865,john murray,consumer,united states,akron,ohio,44312,east,off-st-10002574,office supplies,storage,"safco commercial wire shelving, black",221.024
4094,ca-2016-102491,2016-08-24,2016-08-28,standard class,kw-16435,katrina willman,consumer,united states,florence,kentucky,41042,south,tec-ma-10000864,technology,machines,cisco 9971 ip video phone charcoal,3080.0
4095,ca-2016-102491,2016-08-24,2016-08-28,standard class,kw-16435,katrina willman,consumer,united states,florence,kentucky,41042,south,tec-ac-10003289,technology,accessories,anker ultra-slim mini bluetooth 3.0 wireless keyboard,79.96
4096,ca-2016-102491,2016-08-24,2016-08-28,standard class,kw-16435,katrina willman,consumer,united states,florence,kentucky,41042,south,tec-ph-10001619,technology,phones,lg g3,587.97
4097,ca-2015-116904,2015-09-23,2015-09-28,standard class,sc-20095,sanjit chand,consumer,united states,minneapolis,minnesota,55407,central,off-pa-10004888,office supplies,paper,xerox 217,32.4
4098,ca-2015-116904,2015-09-23,2015-09-28,standard class,sc-20095,sanjit chand,consumer,united states,minneapolis,minnesota,55407,central,off-st-10000736,office supplies,storage,carina double wide media storage towers in natural & black,404.9
4099,ca-2015-116904,2015-09-23,2015-09-28,standard class,sc-20095,sanjit chand,consumer,united states,minneapolis,minnesota,55407,central,off-bi-10001120,office supplies,binders,ibico epk-21 electric binding system,9449.95
4100,ca-2015-116904,2015-09-23,2015-09-28,standard class,sc-20095,sanjit chand,consumer,united states,minneapolis,minnesota,55407,central,off-bi-10000301,office supplies,binders,gbc instant report kit,12.94
4101,us-2018-102288,2018-06-19,2018-06-23,standard class,zc-21910,zuschuss carroll,consumer,united states,houston,texas,77095,central,off-ap-10004655,office supplies,appliances,"holmes visible mist ultrasonic humidifier with 2.3-gallon output per day, replacement filter",2.264
